species_name,genome_file_name,cds_file_name
mariannaea_sp_pmi226_v1_0,mariannaea_sp_pmi226_v1_0_genomic.fna,mariannaea_sp_pmi226_v1_0_cds.fna
macrophomina_phaseolina_mpi_sdfr_at_0080_v1_0,macrophomina_phaseolina_mpi_sdfr_at_0080_v1_0_genomic.fna,macrophomina_phaseolina_mpi_sdfr_at_0080_v1_0_cds.fna
lycoperdon_perlatum_fp_102459_t_v1_0,lycoperdon_perlatum_fp_102459_t_v1_0_genomic.fna,lycoperdon_perlatum_fp_102459_t_v1_0_cds.fna
lunasporangiospora_selenospora_kod1015_v1_0,lunasporangiospora_selenospora_kod1015_v1_0_genomic.fna,lunasporangiospora_selenospora_kod1015_v1_0_cds.fna
loramyces_macrosporus_cbs235_53_v1_0,loramyces_macrosporus_cbs235_53_v1_0_genomic.fna,loramyces_macrosporus_cbs235_53_v1_0_cds.fna
loramyces_juncicola_46458_v1_0,loramyces_juncicola_46458_v1_0_genomic.fna,loramyces_juncicola_46458_v1_0_cds.fna
lophodermium_piceae_nor1_14_p44_v1_0,lophodermium_piceae_nor1_14_p44_v1_0_genomic.fna,lophodermium_piceae_nor1_14_p44_v1_0_cds.fna
lophodermium_nitens_plme3_1_3_v1_0,lophodermium_nitens_plme3_1_3_v1_0_genomic.fna,lophodermium_nitens_plme3_1_3_v1_0_cds.fna
lophium_mytilinum_cbs_269_34_v1_0,lophium_mytilinum_cbs_269_34_v1_0_genomic.fna,lophium_mytilinum_cbs_269_34_v1_0_cds.fna
lophiotrema_nucula_cbs_627_86_v1_0,lophiotrema_nucula_cbs_627_86_v1_0_genomic.fna,lophiotrema_nucula_cbs_627_86_v1_0_cds.fna
lophiostoma_macrostomum_v1_0,lophiostoma_macrostomum_v1_0_genomic.fna,lophiostoma_macrostomum_v1_0_cds.fna
lollipopaia_minuta_p26_cbs_116597_v1_0,lollipopaia_minuta_p26_cbs_116597_v1_0_genomic.fna,lollipopaia_minuta_p26_cbs_116597_v1_0_cds.fna
lobosporangium_transversale_nrrl_3116_v1_0,lobosporangium_transversale_nrrl_3116_v1_0_genomic.fna,lobosporangium_transversale_nrrl_3116_v1_0_cds.fna
lizonia_empirigonia_cbs_542_76_v1_0,lizonia_empirigonia_cbs_542_76_v1_0_genomic.fna,lizonia_empirigonia_cbs_542_76_v1_0_cds.fna
lineolata_rhizophorae_atcc_16933_v1_0,lineolata_rhizophorae_atcc_16933_v1_0_genomic.fna,lineolata_rhizophorae_atcc_16933_v1_0_cds.fna
lindra_thalassiae_jk4322_v1_0,lindra_thalassiae_jk4322_v1_0_genomic.fna,lindra_thalassiae_jk4322_v1_0_cds.fna
linderina_pennispora_atcc_12442_v1_0,linderina_pennispora_atcc_12442_v1_0_genomic.fna,linderina_pennispora_atcc_12442_v1_0_cds.fna
lichtheimia_hyalospora_v1_0,lichtheimia_hyalospora_v1_0_genomic.fna,lichtheimia_hyalospora_v1_0_cds.fna
leucosporidiella_creatinivora_ucdfst_62_1032_v1_0,leucosporidiella_creatinivora_ucdfst_62_1032_v1_0_genomic.fna,leucosporidiella_creatinivora_ucdfst_62_1032_v1_0_cds.fna
leucogyrophana_mollusca_kuc20120723a_06_v1_0,leucogyrophana_mollusca_kuc20120723a_06_v1_0_genomic.fna,leucogyrophana_mollusca_kuc20120723a_06_v1_0_cds.fna
leucangium_carthusianum_gmnb180_co_culture,leucangium_carthusianum_gmnb180_co_culture_genomic.fna,leucangium_carthusianum_gmnb180_co_culture_cds.fna
leptosphaeria_microscopica_unipampa013_v1_0,leptosphaeria_microscopica_unipampa013_v1_0_genomic.fna,leptosphaeria_microscopica_unipampa013_v1_0_cds.fna
leptoporus_mollis_omc1684_v1_0,leptoporus_mollis_omc1684_v1_0_genomic.fna,leptoporus_mollis_omc1684_v1_0_cds.fna
leptodontium_sp_pmi_412_v1_0,leptodontium_sp_pmi_412_v1_0_genomic.fna,leptodontium_sp_pmi_412_v1_0_cds.fna
leptodontidium_sp_mpi_sdfr_at_0119_v2_0,leptodontidium_sp_mpi_sdfr_at_0119_v2_0_genomic.fna,leptodontidium_sp_mpi_sdfr_at_0119_v2_0_cds.fna
lepidopterella_palustris_v1_0,lepidopterella_palustris_v1_0_genomic.fna,lepidopterella_palustris_v1_0_cds.fna
leotiomycetes_sp_mpi_sdfr_at_0126_v1_0,leotiomycetes_sp_mpi_sdfr_at_0126_v1_0_genomic.fna,leotiomycetes_sp_mpi_sdfr_at_0126_v1_0_cds.fna
lentithecium_fluviatile_v1_0,lentithecium_fluviatile_v1_0_genomic.fna,lentithecium_fluviatile_v1_0_cds.fna
lentinellus_vulpinus_ahs73672_sp_v1_0,lentinellus_vulpinus_ahs73672_sp_v1_0_genomic.fna,lentinellus_vulpinus_ahs73672_sp_v1_0_cds.fna
lentamyces_zychae_nrrl_2806_v1_0,lentamyces_zychae_nrrl_2806_v1_0_genomic.fna,lentamyces_zychae_nrrl_2806_v1_0_cds.fna
lentamyces_parricidus_nrrl2409_v1_0,lentamyces_parricidus_nrrl2409_v1_0_genomic.fna,lentamyces_parricidus_nrrl2409_v1_0_cds.fna
lecythophora_sp_ak0013_v1_0,lecythophora_sp_ak0013_v1_0_genomic.fna,lecythophora_sp_ak0013_v1_0_cds.fna
laxitextum_bicolor_cbs_258_73_v1_0,laxitextum_bicolor_cbs_258_73_v1_0_genomic.fna,laxitextum_bicolor_cbs_258_73_v1_0_cds.fna
lasiosphaeris_hispida_cbs_955_72_v1_0,lasiosphaeris_hispida_cbs_955_72_v1_0_genomic.fna,lasiosphaeris_hispida_cbs_955_72_v1_0_cds.fna
lasiosphaeris_hirsuta_smh4607_1_v1_0,lasiosphaeris_hirsuta_smh4607_1_v1_0_genomic.fna,lasiosphaeris_hirsuta_smh4607_1_v1_0_cds.fna
lasiosphaeriaceae_sp_az0830_v1_0,lasiosphaeriaceae_sp_az0830_v1_0_genomic.fna,lasiosphaeriaceae_sp_az0830_v1_0_cds.fna
lasiosphaeria_ovina_cbs_958_72_v1_0,lasiosphaeria_ovina_cbs_958_72_v1_0_genomic.fna,lasiosphaeria_ovina_cbs_958_72_v1_0_cds.fna
lasiosphaeria_miniovina_smh2392_1a_v1_0,lasiosphaeria_miniovina_smh2392_1a_v1_0_genomic.fna,lasiosphaeria_miniovina_smh2392_1a_v1_0_cds.fna
lactifluus_cf_volemus_bpl652_v1_0,lactifluus_cf_volemus_bpl652_v1_0_genomic.fna,lactifluus_cf_volemus_bpl652_v1_0_cds.fna
lactarius_vividus_141_v1_0,lactarius_vividus_141_v1_0_genomic.fna,lactarius_vividus_141_v1_0_cds.fna
lactarius_subdulcis_fm_v1_0,lactarius_subdulcis_fm_v1_0_genomic.fna,lactarius_subdulcis_fm_v1_0_cds.fna
lactarius_sanguifluus_b21_v1_0,lactarius_sanguifluus_b21_v1_0_genomic.fna,lactarius_sanguifluus_b21_v1_0_cds.fna
lactarius_pseudohatsudake_88_v1_0,lactarius_pseudohatsudake_88_v1_0_genomic.fna,lactarius_pseudohatsudake_88_v1_0_cds.fna
lactarius_psammicola_bpl869_v1_0,lactarius_psammicola_bpl869_v1_0_genomic.fna,lactarius_psammicola_bpl869_v1_0_cds.fna
lactarius_indigo_2018duke089_v1_0,lactarius_indigo_2018duke089_v1_0_genomic.fna,lactarius_indigo_2018duke089_v1_0_cds.fna
lactarius_hengduanensis_84_v1_0,lactarius_hengduanensis_84_v1_0_genomic.fna,lactarius_hengduanensis_84_v1_0_cds.fna
lactarius_hatsudake_109_v1_0,lactarius_hatsudake_109_v1_0_genomic.fna,lactarius_hatsudake_109_v1_0_cds.fna
lactarius_deliciosus_48_v1_0,lactarius_deliciosus_48_v1_0_genomic.fna,lactarius_deliciosus_48_v1_0_cds.fna
lactarius_controversus_pmi44_v1_0,lactarius_controversus_pmi44_v1_0_genomic.fna,lactarius_controversus_pmi44_v1_0_cds.fna
lactarius_akahatsu_qp_v1_0,lactarius_akahatsu_qp_v1_0_genomic.fna,lactarius_akahatsu_qp_v1_0_cds.fna
lachnellula_subtilissima_cbs_196_66_v1_0,lachnellula_subtilissima_cbs_196_66_v1_0_genomic.fna,lachnellula_subtilissima_cbs_196_66_v1_0_cds.fna
kurtia_argillacea_omc1749_v1_0,kurtia_argillacea_omc1749_v1_0_genomic.fna,kurtia_argillacea_omc1749_v1_0_cds.fna
kretzschmaria_zonata_gfp132_v1_0,kretzschmaria_zonata_gfp132_v1_0_genomic.fna,kretzschmaria_zonata_gfp132_v1_0_cds.fna
kockovaella_imperatae_nrrl_y_17943_v1_0,kockovaella_imperatae_nrrl_y_17943_v1_0_genomic.fna,kockovaella_imperatae_nrrl_y_17943_v1_0_cds.fna
kickxella_alabastrina_rsa_675_v1_0,kickxella_alabastrina_rsa_675_v1_0_genomic.fna,kickxella_alabastrina_rsa_675_v1_0_cds.fna
khuskia_oryzae_atcc_28132_v1_0,khuskia_oryzae_atcc_28132_v1_0_genomic.fna,khuskia_oryzae_atcc_28132_v1_0_cds.fna
karstenula_rhodostoma_cbs_690_94_v1_0,karstenula_rhodostoma_cbs_690_94_v1_0_genomic.fna,karstenula_rhodostoma_cbs_690_94_v1_0_cds.fna
kalapuya_brunnea_gmnb372_v1_0,kalapuya_brunnea_gmnb372_v1_0_genomic.fna,kalapuya_brunnea_gmnb372_v1_0_cds.fna
kalaharituber_pfeilii_f3_v1_0,kalaharituber_pfeilii_f3_v1_0_genomic.fna,kalaharituber_pfeilii_f3_v1_0_cds.fna
jimgerdemannia_flammicorona_gmnb39,jimgerdemannia_flammicorona_gmnb39_genomic.fna,jimgerdemannia_flammicorona_gmnb39_cds.fna
jaminaea_sp_mca_5214_v1_0,jaminaea_sp_mca_5214_v1_0_genomic.fna,jaminaea_sp_mca_5214_v1_0_cds.fna
jahnula_aquatica_cbs_123560_v1_0,jahnula_aquatica_cbs_123560_v1_0_genomic.fna,jahnula_aquatica_cbs_123560_v1_0_cds.fna
intextomyces_contiguus_omc1699_v1_0,intextomyces_contiguus_omc1699_v1_0_genomic.fna,intextomyces_contiguus_omc1699_v1_0_cds.fna
ilyonectria_sp_mpi_cage_at_0134_v1_0,ilyonectria_sp_mpi_cage_at_0134_v1_0_genomic.fna,ilyonectria_sp_mpi_cage_at_0134_v1_0_cds.fna
ilyonectria_robusta_pmi_751_v1_0,ilyonectria_robusta_pmi_751_v1_0_genomic.fna,ilyonectria_robusta_pmi_751_v1_0_cds.fna
hysterangium_stoloniferum_hs_bst_v1_0,hysterangium_stoloniferum_hs_bst_v1_0_genomic.fna,hysterangium_stoloniferum_hs_bst_v1_0_cds.fna
hypoxylon_vinosopulvinatum_lgmf1613_v1_0,hypoxylon_vinosopulvinatum_lgmf1613_v1_0_genomic.fna,hypoxylon_vinosopulvinatum_lgmf1613_v1_0_cds.fna
hymenoscyphus_varicosporoides_pmi_453_v1_0,hymenoscyphus_varicosporoides_pmi_453_v1_0_genomic.fna,hymenoscyphus_varicosporoides_pmi_453_v1_0_cds.fna
hygrophoropsis_aurantiaca_atcc_28755_v1_0,hygrophoropsis_aurantiaca_atcc_28755_v1_0_genomic.fna,hygrophoropsis_aurantiaca_atcc_28755_v1_0_cds.fna
hygrocybe_coccinea_jk88_v1_0,hygrocybe_coccinea_jk88_v1_0_genomic.fna,hygrocybe_coccinea_jk88_v1_0_cds.fna
hydnum_rufescens_up504_v2_0,hydnum_rufescens_up504_v2_0_genomic.fna,hydnum_rufescens_up504_v2_0_cds.fna
hydnopolyporus_fimbriatus_cbs384_51_v1_0,hydnopolyporus_fimbriatus_cbs384_51_v1_0_genomic.fna,hydnopolyporus_fimbriatus_cbs384_51_v1_0_cds.fna
hyaloscypha_finlandica_pmi_746_v1_0,hyaloscypha_finlandica_pmi_746_v1_0_genomic.fna,hyaloscypha_finlandica_pmi_746_v1_0_cds.fna
hyaloraphidium_curvatum_sag235_1_v1_0,hyaloraphidium_curvatum_sag235_1_v1_0_genomic.fna,hyaloraphidium_curvatum_sag235_1_v1_0_cds.fna
hyalopycnis_blepharistoma_atcc_48560_v1_0,hyalopycnis_blepharistoma_atcc_48560_v1_0_genomic.fna,hyalopycnis_blepharistoma_atcc_48560_v1_0_cds.fna
hortaea_acidophila_cbs_113389_v1_0,hortaea_acidophila_cbs_113389_v1_0_genomic.fna,hortaea_acidophila_cbs_113389_v1_0_cds.fna
heterogastridium_pycnidioideum_atcc_mya_4631_v1_0,heterogastridium_pycnidioideum_atcc_mya_4631_v1_0_genomic.fna,heterogastridium_pycnidioideum_atcc_mya_4631_v1_0_cds.fna
heterodoassansia_hygrophilae_cbs_346_65_v1_0,heterodoassansia_hygrophilae_cbs_346_65_v1_0_genomic.fna,heterodoassansia_hygrophilae_cbs_346_65_v1_0_cds.fna
hesseltinella_vesiculosa_nrrl3301_v2_0,hesseltinella_vesiculosa_nrrl3301_v2_0_genomic.fna,hesseltinella_vesiculosa_nrrl3301_v2_0_cds.fna
herpotrichia_sp_ak1299_v1_0,herpotrichia_sp_ak1299_v1_0_genomic.fna,herpotrichia_sp_ak1299_v1_0_cds.fna
hericium_coralloides_fp_101451_v1_0,hericium_coralloides_fp_101451_v1_0_genomic.fna,hericium_coralloides_fp_101451_v1_0_cds.fna
helotiales_sp_unipampa011_v1_0,helotiales_sp_unipampa011_v1_0_genomic.fna,helotiales_sp_unipampa011_v1_0_cds.fna
heliocybe_sulcata_omc1185_v1_0,heliocybe_sulcata_omc1185_v1_0_genomic.fna,heliocybe_sulcata_omc1185_v1_0_cds.fna
helicostylum_pulchrum_rsa_2064_v1_0,helicostylum_pulchrum_rsa_2064_v1_0_genomic.fna,helicostylum_pulchrum_rsa_2064_v1_0_cds.fna
hebeloma_brunneifolium_pmi1jessy_v2_0,hebeloma_brunneifolium_pmi1jessy_v2_0_genomic.fna,hebeloma_brunneifolium_pmi1jessy_v2_0_cds.fna
halteromyces_radiatus_cbs_162_75_v1_0,halteromyces_radiatus_cbs_162_75_v1_0_genomic.fna,halteromyces_radiatus_cbs_162_75_v1_0_cds.fna
gyromitra_infula_gyrinfspk_sm18_v1_0,gyromitra_infula_gyrinfspk_sm18_v1_0_genomic.fna,gyromitra_infula_gyrinfspk_sm18_v1_0_cds.fna
gyromitra_esculenta_cbs101906_v1_0,gyromitra_esculenta_cbs101906_v1_0_genomic.fna,gyromitra_esculenta_cbs101906_v1_0_cds.fna
gymnopilus_chrysopellus_pr_1187_v1_0,gymnopilus_chrysopellus_pr_1187_v1_0_genomic.fna,gymnopilus_chrysopellus_pr_1187_v1_0_cds.fna
gymnascella_citrina_v1_1,gymnascella_citrina_v1_1_genomic.fna,gymnascella_citrina_v1_1_cds.fna
gymnascella_aurantiaca_v1_0,gymnascella_aurantiaca_v1_0_genomic.fna,gymnascella_aurantiaca_v1_0_cds.fna
gorgonomyces_haynaldii_mp57_v1_0,gorgonomyces_haynaldii_mp57_v1_0_genomic.fna,gorgonomyces_haynaldii_mp57_v1_0_cds.fna
gongronella_butleri_v1_0,gongronella_butleri_v1_0_genomic.fna,gongronella_butleri_v1_0_cds.fna
gnomoniopsis_castanea_behrend_v1_0,gnomoniopsis_castanea_behrend_v1_0_genomic.fna,gnomoniopsis_castanea_behrend_v1_0_cds.fna
gloniopsis_sp_fl0384_v1_0,gloniopsis_sp_fl0384_v1_0_genomic.fna,gloniopsis_sp_fl0384_v1_0_cds.fna
gloeopeniophorella_convolvens_om19405_v1_0,gloeopeniophorella_convolvens_om19405_v1_0_genomic.fna,gloeopeniophorella_convolvens_om19405_v1_0_cds.fna
globomyces_pollinis_pini_arg68_v1_0,globomyces_pollinis_pini_arg68_v1_0_genomic.fna,globomyces_pollinis_pini_arg68_v1_0_cds.fna
gilbertella_persicaria_var_persicaria_cbs_190_32_t_v1_0,gilbertella_persicaria_var_persicaria_cbs_190_32_t_v1_0_genomic.fna,gilbertella_persicaria_var_persicaria_cbs_190_32_t_v1_0_cds.fna
geranomyces_variabilis_jel559_v1_0,geranomyces_variabilis_jel559_v1_0_genomic.fna,geranomyces_variabilis_jel559_v1_0_cds.fna
gelasinospora_tetrasperma_v1_0,gelasinospora_tetrasperma_v1_0_genomic.fna,gelasinospora_tetrasperma_v1_0_cds.fna
geastrum_triplex_gst_bst_v1_0,geastrum_triplex_gst_bst_v1_0_genomic.fna,geastrum_triplex_gst_bst_v1_0_cds.fna
gautieria_morchelliformis_gmne_bst_v1_0,gautieria_morchelliformis_gmne_bst_v1_0_genomic.fna,gautieria_morchelliformis_gmne_bst_v1_0_cds.fna
ganoderma_leucocontextum_dai12418_v1_0,ganoderma_leucocontextum_dai12418_v1_0_genomic.fna,ganoderma_leucocontextum_dai12418_v1_0_cds.fna
galzinia_incrustans_cbs_104901_v1_0,galzinia_incrustans_cbs_104901_v1_0_genomic.fna,galzinia_incrustans_cbs_104901_v1_0_cds.fna
galactomyces_geotrichum_phaff_72_186_v1_0,galactomyces_geotrichum_phaff_72_186_v1_0_genomic.fna,galactomyces_geotrichum_phaff_72_186_v1_0_cds.fna
gaertneriomyces_semiglobifer_barr_43_v1_0,gaertneriomyces_semiglobifer_barr_43_v1_0_genomic.fna,gaertneriomyces_semiglobifer_barr_43_v1_0_cds.fna
fusarium_tricinctum_mpi_sdfr_at_0068_v1_0,fusarium_tricinctum_mpi_sdfr_at_0068_v1_0_genomic.fna,fusarium_tricinctum_mpi_sdfr_at_0068_v1_0_cds.fna
fusarium_sp_fiesc_12_mpi_cage_aa_0113_v1_0,fusarium_sp_fiesc_12_mpi_cage_aa_0113_v1_0_genomic.fna,fusarium_sp_fiesc_12_mpi_cage_aa_0113_v1_0_cds.fna
fusarium_solani_fssc_5_v1_0,fusarium_solani_fssc_5_v1_0_genomic.fna,fusarium_solani_fssc_5_v1_0_cds.fna
fusarium_redolens_mpi_cage_at_0023_v1_0,fusarium_redolens_mpi_cage_at_0023_v1_0_genomic.fna,fusarium_redolens_mpi_cage_at_0023_v1_0_cds.fna
fusarium_commune_mpi_sdfr_at_0072_v1_0,fusarium_commune_mpi_sdfr_at_0072_v1_0_genomic.fna,fusarium_commune_mpi_sdfr_at_0072_v1_0_cds.fna
fusarium_avenaceum_mpi_sdfr_at_0044_v1_0,fusarium_avenaceum_mpi_sdfr_at_0044_v1_0_genomic.fna,fusarium_avenaceum_mpi_sdfr_at_0044_v1_0_cds.fna
fomitopsis_rosea_sig1fomros20_ss_v1_0,fomitopsis_rosea_sig1fomros20_ss_v1_0_genomic.fna,fomitopsis_rosea_sig1fomros20_ss_v1_0_cds.fna
flavomyces_fulophazii_dse8309_v1_0,flavomyces_fulophazii_dse8309_v1_0_genomic.fna,flavomyces_fulophazii_dse8309_v1_0_cds.fna
flavodon_flavus_38_v1_0,flavodon_flavus_38_v1_0_genomic.fna,flavodon_flavus_38_v1_0_cds.fna
flagelloscypha_sp_pmi_526_v1_0,flagelloscypha_sp_pmi_526_v1_0_genomic.fna,flagelloscypha_sp_pmi_526_v1_0_cds.fna
fimicolochytrium_jonesii_jel569_v1_0,fimicolochytrium_jonesii_jel569_v1_0_genomic.fna,fimicolochytrium_jonesii_jel569_v1_0_cds.fna
filobasidium_wieringae_ucdfst_05_544_v1_0,filobasidium_wieringae_ucdfst_05_544_v1_0_genomic.fna,filobasidium_wieringae_ucdfst_05_544_v1_0_cds.fna
filobasidium_floriforme_cbs_6241_v1_0,filobasidium_floriforme_cbs_6241_v1_0_genomic.fna,filobasidium_floriforme_cbs_6241_v1_0_cds.fna
fibulobasidium_inconspicuum_phaff89_39_v1_0,fibulobasidium_inconspicuum_phaff89_39_v1_0_genomic.fna,fibulobasidium_inconspicuum_phaff89_39_v1_0_cds.fna
fennellomyces_sp_t_0311_v1_0,fennellomyces_sp_t_0311_v1_0_genomic.fna,fennellomyces_sp_t_0311_v1_0_cds.fna
fennellomyces_linderi_cbs_158_54_v1_0,fennellomyces_linderi_cbs_158_54_v1_0_genomic.fna,fennellomyces_linderi_cbs_158_54_v1_0_cds.fna
fenestella_fenestrata_atcc_66461_v1_0,fenestella_fenestrata_atcc_66461_v1_0_genomic.fna,fenestella_fenestrata_atcc_66461_v1_0_cds.fna
fellomyces_penicillatus_phaff54_35_v1_0,fellomyces_penicillatus_phaff54_35_v1_0_genomic.fna,fellomyces_penicillatus_phaff54_35_v1_0_cds.fna
favolaschia_claudopus_cirm_brfm_2984_v1_0,favolaschia_claudopus_cirm_brfm_2984_v1_0_genomic.fna,favolaschia_claudopus_cirm_brfm_2984_v1_0_cds.fna
exobasidium_vaccinii_mpitm_v1_0,exobasidium_vaccinii_mpitm_v1_0_genomic.fna,exobasidium_vaccinii_mpitm_v1_0_cds.fna
exobasidium_maculosum_a7_4_v1_0,exobasidium_maculosum_a7_4_v1_0_genomic.fna,exobasidium_maculosum_a7_4_v1_0_cds.fna
erythrobasidium_hasegawianum_atcc_9536_v1_0,erythrobasidium_hasegawianum_atcc_9536_v1_0_genomic.fna,erythrobasidium_hasegawianum_atcc_9536_v1_0_cds.fna
epithele_typhae_cbs_203_58_v1_0,epithele_typhae_cbs_203_58_v1_0_genomic.fna,epithele_typhae_cbs_203_58_v1_0_cds.fna
epicoccum_nigrum_cont_1108929_v1_0,epicoccum_nigrum_cont_1108929_v1_0_genomic.fna,epicoccum_nigrum_cont_1108929_v1_0_cds.fna
entophlyctis_luteolus_jel0129_v1_0,entophlyctis_luteolus_jel0129_v1_0_genomic.fna,entophlyctis_luteolus_jel0129_v1_0_cds.fna
entophlyctis_helioformis_jel805_v1_0,entophlyctis_helioformis_jel805_v1_0_genomic.fna,entophlyctis_helioformis_jel805_v1_0_cds.fna
entomophaga_maimaiga_arsef_7190_v1_0,entomophaga_maimaiga_arsef_7190_v1_0_genomic.fna,entomophaga_maimaiga_arsef_7190_v1_0_cds.fna
endogone_sp_flas_59071,endogone_sp_flas_59071_genomic.fna,endogone_sp_flas_59071_cds.fna
emericellopsis_sp_ts7_v1_0,emericellopsis_sp_ts7_v1_0_genomic.fna,emericellopsis_sp_ts7_v1_0_cds.fna
elsinoe_ampelina_cect_20119_v1_0,elsinoe_ampelina_cect_20119_v1_0_genomic.fna,elsinoe_ampelina_cect_20119_v1_0_cds.fna
ellisomyces_anomalus_cbs_243_57_v2_0,ellisomyces_anomalus_cbs_243_57_v2_0_genomic.fna,ellisomyces_anomalus_cbs_243_57_v2_0_cds.fna
echinodontium_tinctorium_aho_80_v1_0,echinodontium_tinctorium_aho_80_v1_0_genomic.fna,echinodontium_tinctorium_aho_80_v1_0_cds.fna
dissophora_ornata_cbs_347_77_v1_0,dissophora_ornata_cbs_347_77_v1_0_genomic.fna,dissophora_ornata_cbs_347_77_v1_0_cds.fna
dissophora_decumbens_nrrl_22416_v1_0,dissophora_decumbens_nrrl_22416_v1_0_genomic.fna,dissophora_decumbens_nrrl_22416_v1_0_cds.fna
disciotis_venosa_nrrl_24433_v1_0,disciotis_venosa_nrrl_24433_v1_0_genomic.fna,disciotis_venosa_nrrl_24433_v1_0_cds.fna
dimargaris_cristalligena_rsa_468_single_cell_v1_0,dimargaris_cristalligena_rsa_468_single_cell_v1_0_genomic.fna,dimargaris_cristalligena_rsa_468_single_cell_v1_0_cds.fna
digitatispora_marina_008cd1_1_v1_0,digitatispora_marina_008cd1_1_v1_0_genomic.fna,digitatispora_marina_008cd1_1_v1_0_cds.fna
didymocrea_sadasivanii_cbs_438_65_v1_0,didymocrea_sadasivanii_cbs_438_65_v1_0_genomic.fna,didymocrea_sadasivanii_cbs_438_65_v1_0_cds.fna
dichotomocladium_robustum_rsa_2353_v1_0,dichotomocladium_robustum_rsa_2353_v1_0_genomic.fna,dichotomocladium_robustum_rsa_2353_v1_0_cds.fna
dichotomocladium_elegans_rsa_919_v1_0,dichotomocladium_elegans_rsa_919_v1_0_genomic.fna,dichotomocladium_elegans_rsa_919_v1_0_cds.fna
diatrype_disciformis_nrrl_26140_v1_0,diatrype_disciformis_nrrl_26140_v1_0_genomic.fna,diatrype_disciformis_nrrl_26140_v1_0_cds.fna
diaporthe_vochysiae_lgmf1583_v1_0,diaporthe_vochysiae_lgmf1583_v1_0_genomic.fna,diaporthe_vochysiae_lgmf1583_v1_0_cds.fna
diaporthaceae_sp_pmi_573_v1_0,diaporthaceae_sp_pmi_573_v1_0_genomic.fna,diaporthaceae_sp_pmi_573_v1_0_cds.fna
dentipellis_sp_kuc8613_v1_0,dentipellis_sp_kuc8613_v1_0_genomic.fna,dentipellis_sp_kuc8613_v1_0_cds.fna
dendryphion_nanum_mpi_cage_ch_0243_v1_0,dendryphion_nanum_mpi_cage_ch_0243_v1_0_genomic.fna,dendryphion_nanum_mpi_cage_ch_0243_v1_0_cds.fna
dendrothele_microspora_fp_101998_v1_0,dendrothele_microspora_fp_101998_v1_0_genomic.fna,dendrothele_microspora_fp_101998_v1_0_cds.fna
dendrothele_bispora_cbs_962_96_v1_0,dendrothele_bispora_cbs_962_96_v1_0_genomic.fna,dendrothele_bispora_cbs_962_96_v1_0_cds.fna
delphinella_strobiligena_cbs_735_71_v1_0,delphinella_strobiligena_cbs_735_71_v1_0_genomic.fna,delphinella_strobiligena_cbs_735_71_v1_0_cds.fna
delitschia_confertaspora_atcc_74209_v1_0,delitschia_confertaspora_atcc_74209_v1_0_genomic.fna,delitschia_confertaspora_atcc_74209_v1_0_cds.fna
decorospora_gaudefroyi_v1_0,decorospora_gaudefroyi_v1_0_genomic.fna,decorospora_gaudefroyi_v1_0_cds.fna
darksidea_beta_dse7011_v1_0,darksidea_beta_dse7011_v1_0_genomic.fna,darksidea_beta_dse7011_v1_0_cds.fna
darksidea_alpha_dse7024_v1_0,darksidea_alpha_dse7024_v1_0_genomic.fna,darksidea_alpha_dse7024_v1_0_cds.fna
dactylonectria_macrodidyma_mpi_cage_at_0147_v1_0,dactylonectria_macrodidyma_mpi_cage_at_0147_v1_0_genomic.fna,dactylonectria_macrodidyma_mpi_cage_at_0147_v1_0_cds.fna
dactylonectria_estremocensis_mpi_cage_at_0021_v1_0,dactylonectria_estremocensis_mpi_cage_at_0021_v1_0_genomic.fna,dactylonectria_estremocensis_mpi_cage_at_0021_v1_0_cds.fna
dacryonaema_rufum_omc1653_v1_0,dacryonaema_rufum_omc1653_v1_0_genomic.fna,dacryonaema_rufum_omc1653_v1_0_cds.fna
dacrymyces_tortus_omc1693_v1_0,dacrymyces_tortus_omc1693_v1_0_genomic.fna,dacrymyces_tortus_omc1693_v1_0_cds.fna
dacrymyces_fennicus_omc1656_v1_0,dacrymyces_fennicus_omc1656_v1_0_genomic.fna,dacrymyces_fennicus_omc1656_v1_0_cds.fna
cytidiella_melzeri_fp_102339_v1_0,cytidiella_melzeri_fp_102339_v1_0_genomic.fna,cytidiella_melzeri_fp_102339_v1_0_cds.fna
cystostereum_murrayi_cysmur001_v1_0,cystostereum_murrayi_cysmur001_v1_0_genomic.fna,cystostereum_murrayi_cysmur001_v1_0_cds.fna
cystobasidium_minutum_mca_4210_v1_0,cystobasidium_minutum_mca_4210_v1_0_genomic.fna,cystobasidium_minutum_mca_4210_v1_0_cds.fna
cylindrocarpon_olidum_mpi_cage_ch_0241_v1_0,cylindrocarpon_olidum_mpi_cage_ch_0241_v1_0_genomic.fna,cylindrocarpon_olidum_mpi_cage_ch_0241_v1_0_cds.fna
cylindrobasidium_torrendii_fp15055_v1_0,cylindrobasidium_torrendii_fp15055_v1_0_genomic.fna,cylindrobasidium_torrendii_fp15055_v1_0_cds.fna
cyathus_stercoreus_nk_82_v1_0,cyathus_stercoreus_nk_82_v1_0_genomic.fna,cyathus_stercoreus_nk_82_v1_0_cds.fna
cyathus_pallidus_nk_01_v1_0,cyathus_pallidus_nk_01_v1_0_genomic.fna,cyathus_pallidus_nk_01_v1_0_cds.fna
